City,State,Lat,Long,Country,Date Started App,Date Submitted App,Program,Status
Vishakhapatnam,Andhra Pradesh,17.686816,83.218482,India,44889,44889,Computer Science: Scientific Computing (MS),Denied
Vishakhapatnam,Andhra Pradesh,17.686816,83.218482,India,44970,45033,Computer Science: Scientific Computing (MS),Complete App
Voorhees,New Jersey,39.845,-74.9549,United States,44871,45032,Biology (MS),Complete App
Voorhees,New Jersey,39.845,-74.9549,United States,44965,44981,Criminal Justice (MA),Admit-Coming
Voorhees,New Jersey,39.845,-74.9549,United States,44971,44987,Criminal Justice (MA),Admit-Coming
Voorhees,New Jersey,39.845,-74.9549,United States,44980,44984,Data Science (MS),Admit-Coming
Voorhees,New Jersey,39.845,-74.9549,United States,44790,,Prevention Science (PHD),Started App
Voorhees,New Jersey,39.845,-74.9549,United States,44852,44886,Prevention Science (PHD),Admit
Voorhees,New Jersey,39.845,-74.9549,United States,45008,45033,Teacher Education (MAT),Submitted App
West Haven,Connecticut,41.2739,-72.9672,United States,44836,44933,Biology (MS),Admit
Warren,New Jersey,42.4934,-83.027,United States,44961,,Psychology: Psychological Sciences (MA),Started App
Washington,District Of Columbia,38.9047,-77.0163,United States,44543,44587,Creative Writing (MFA) Camden,Denied
Washington,District of Columbia,38.9047,-77.0163,United States,44867,44891,Psychology: Psychological Sciences (MA),Complete App
Washington,District of Columbia,38.9047,-77.0163,United States,44954,,Public Administration - On Campus (MPA),Started App
Washington Crossing,Pennsylvania,40.296,-74.8615,United States,44825,44929,Biology: Computational and Integrative (PHD),Admit-Coming
Washington Crossing,Pennsylvania,40.296,-74.8615,United States,44842,44871,Creative Writing (MFA) Camden,Admit-Coming
Waterloo,Ontario,42.4918,-92.3522,United States,44889,44896,Psychology: Psychological Sciences (MA),Complete App
Watertown,New York,43.9734,-75.9094,United States,44954,44958,Psychology: Psychological Sciences (MA),Admit-Withdrawn
Wayne,Pennsylvania,42.2774,-83.3877,United States,44965,44966,Biology: Computational and Integrative (PHD),Denied
Weehawken,New Jersey,40.7677,-74.0168,United States,44720,,Public Affairs/Community Development (PHD),Started App
Weifang,Shandong,36.7167,119.1,China,44899,44938,Data Science (MS),Denied
Wellington,Florida,26.6461,-80.2699,United States,44931,44953,English (MA),Admit-Coming
Wenonah,New Jersey,39.7913,-75.1486,United States,44852,44894,Biology (MS),Admit-Coming
Wenonah,New Jersey,39.7913,-75.1486,United States,44973,,Forensic Science (MS),Started App
West Caldwell,New Jersey,40.8488,-74.2971,United States,44909,,Childhood Studies (MA),Started App
West Deptford,New Jersey,39.8431,-75.1852,United States,45024,45024,Biology (MS),Submitted App
West Deptford,New Jersey,39.8431,-75.1852,United States,44903,44939,Forensic Science (MS),Admit
West Deptford,New Jersey,39.8431,-75.1852,United States,44875,44922,"History (American, Global, Public) (MA)",Admit
West Deptford,New Jersey,39.8431,-75.1852,United States,44930,44981,Public Affairs/Community Development (MS),Admit
West Haven,Connecticut,41.2739,-72.9672,United States,44964,,Psychology: Psychological Sciences (MA),Started App
West Lafayette,Indiana,40.4432,-86.9238,United States,45026,45030,Computer Science: Scientific Computing (MS),Submitted App
Westampton,New Jersey,40.0168,-74.8213,United States,44777,44847,Liberal Studies - Online (MA),Admit-Coming
Westerville,Ohio,40.1241,-82.921,United States,44965,,Psychology: Psychological Sciences (MA),Started App
Westerville,Ohio,40.1241,-82.921,United States,44515,44528,Psychology: Psychological Sciences (MA),Admit-Coming
Westfield,New Jersey,40.0341,-86.1529,United States,45043,,Public Affairs/Community Development (MS),Started App
Westville,New Jersey,41.5376,-86.9049,United States,44914,,Computer Science: Scientific Computing (MS),Started App
Westville,New Jersey,41.5376,-86.9049,United States,44701,,Psychology: Psychological Sciences (MA),Started App
Williamstown,New Jersey,39.6874,-74.9786,United States,44843,,Computer Science: Scientific Computing (MS),Started App
Williamstown,New Jersey,39.6874,-74.9786,United States,44996,45008,Criminal Justice (MA),Admit-Coming
Williamstown,New Jersey,39.6874,-74.9786,United States,44981,,"History (American, Global, Public) (MA)",Started App
Williamstown,New Jersey,39.6874,-74.9786,United States,44977,44977,Prevention Science (PHD),Admit-Coming
Willingboro,New Jersey,40.028,-74.8882,United States,44993,44993,Criminal Justice (MA),Admit-Coming
Willow Grove,Pennsylvania,40.1469,-75.1174,United States,44846,44846,Biology: Computational and Integrative (PHD),Denied
Wilmington,Delaware,34.2099,-77.8866,United States,44842,44883,Creative Writing (MFA) Camden,Admit-Withdrawn
Windsor,Wisconsin,40.469,-104.9198,United States,44928,45018,Liberal Studies - Online (MA),Admit-Coming
Windsor Locks,Connecticut,41.9267,-72.6544,United States,44926,44964,Data Science (MS),Admit-Coming
Winnsboro,South Carolina,32.165,-91.721,United States,44853,44894,Psychology: Psychological Sciences (MA),Complete App
Winona,Minnesota,44.0505,-91.6684,United States,44888,44917,Creative Writing (MFA) Camden,Denied
Winston-Salem,North Carolina,36.1029,-80.261,United States,44829,44895,Psychology: Psychological Sciences (MA),Complete App
Woodbridge,New Jersey,38.6409,-77.258,United States,44947,44947,Computer Science: Scientific Computing (MS),Complete App
Woodbridge,Virginia,38.6409,-77.258,United States,44917,,Public Affairs/Community Development (MS),Started App
Woodbury,New Jersey,44.9057,-92.923,United States,44825,44932,Public Affairs/Community Development (PHD),Admit
Woodstown,New Jersey,39.6503,-75.3251,United States,45043,,Biology (MS),Started App
Worcester,Massachusetts,42.2705,-71.8079,United States,44853,44916,English (MA),Admit
Wuhan,Please Select State,30.5872,114.2881,China,44892,44906,Biology (MS),Admit
Wuhan,Hubei,30.5872,114.2881,China,44959,44963,Data Science (MS),Admit-Coming
Wuhan,Hubei,30.5872,114.2881,China,44905,44943,Data Science (MS),Denied
Wukari,Taraba State,7.8704,9.78,Nigeria,44785,44791,Biology (MS),Admit-Coming
Xiamen,Fujian,24.4797,118.0819,China,44949,44958,Computer Science: Scientific Computing (MS),Admit-Coming
Yerevan,Yerevan,40.1814,44.5144,Armenia,44922,44940,Creative Writing (MFA) Camden,Denied
Yiwu,Zhejiang,29.3081,120.0698,China,44843,44894,Psychology: Psychological Sciences (MA),Complete App
Ypsilanti,Michigan,42.244,-83.6208,United States,45022,,Psychology: Psychological Sciences (MA),Started App
Zamboanga city,Zamboanga peninsula,6.9042,122.0761,Philippines,44772,44901,Criminal Justice (MA),Admit-Coming
Zhuhai,Guangdong,22.2769,113.5678,China,44871,44945,Creative Writing (MFA) Camden,Admit-Coming
Zhuhai,Guangdong,22.2769,113.5678,China,44917,44945,Data Science (MS),Admit
Zhumadian,Henan,32.9773,114.0253,China,44916,44930,Data Science (MS),Admit
Zurich,Zurich,39.2322,-99.4347,United States,44889,44889,Biology (MS),Admit-Coming
